18_10.jpg,495.64935,113.03918,530.5108,156.49544,0.9835533,0.720027062818
18_11.jpg,500.12933,116.846695,547.404,160.21858,0.9118198,0.553505929975
18_13.jpg,499.06705,102.83436,534.54816,155.79942,0.47288197,0.295017154535
18_15.jpg,422.86688,514.7472,483.90588,606.91785,0.7665082,0.0
18_17.jpg,199.16353,290.2164,229.26796,311.73892,0.12593976,0.0
18_19.jpg,273.9983,222.94362,313.01672,250.48781,0.4004468,0.0
18_8.jpg,490.0393,119.68175,528.53925,153.60991,0.96326923,0.62253832692
18_9.jpg,490.8722,115.87887,529.31506,160.35338,0.9740107,0.834099017127
48_10.jpg,365.59467,304.77942,390.25122,329.31744,0.34456754,0.653574506404
48_11.jpg,296.50137,443.2776,340.2291,479.6443,0.96038187,0.0
48_12.jpg,367.2605,299.66785,394.67212,338.40564,0.9014061,0.464999865179
48_13.jpg,366.91934,298.61465,400.4738,333.31503,0.90417504,0.468930401255
48_15.jpg,365.6755,298.7418,399.23453,332.9514,0.9691237,0.660341369249
48_16.jpg,361.32196,294.62427,396.4757,330.46368,0.9757765,0.812769491051
48_17.jpg,366.7548,300.3018,398.4836,330.03427,0.98117334,0.674551934261
48_18.jpg,367.19745,299.28854,398.90155,331.2811,0.97504866,0.559011227801
48_19.jpg,366.75668,298.02972,400.4236,332.8722,0.9704927,0.540405241952
48_20.jpg,532.9326,388.33987,576.0951,432.8795,0.9891963,0.0
48_21.jpg,365.98666,292.89948,402.0648,329.3687,0.9899199,0.694378329419
48_22.jpg,363.27194,294.81732,399.30972,329.45978,0.9862351,0.759208279839
48_23.jpg,362.5169,296.70834,397.51965,336.7877,0.9780622,0.675776081604
48_24.jpg,362.5547,294.59872,403.55432,333.78,0.9871831,0.685832854647
48_25.jpg,362.7835,289.30746,406.2102,334.1215,0.99032587,0.51189694399
48_7.jpg,370.2764,312.51172,389.71115,332.82,0.0011027597,0.40894115362
48_8.jpg,368.32343,305.3664,387.8286,324.11053,0.6154919,0.870495185392
48_9.jpg,299.90643,445.79013,342.3745,477.34128,0.9448388,0.0
60_14.jpg,504.2727,658.74524,540.1819,698.17334,0.22475672,0.0
60_16.jpg,696.6914,347.39868,730.77356,374.42444,0.6570793,0.688797514552
60_18.jpg,698.03015,347.87106,732.94385,377.29782,0.9232184,0.413606472425
60_28.jpg,694.4158,341.35895,741.1317,378.94092,0.9911816,0.764805643584
60_30.jpg,702.31934,344.43848,744.98364,381.57043,0.9731347,0.642915353706
60_32.jpg,695.28217,344.57498,745.2443,384.37772,0.98982435,0.720774652775
60_33.jpg,694.19684,342.77988,745.6187,383.62375,0.99121654,0.705810826753
